order_ID,user_ID,sku_ID,order_date,order_time,quantity,type,promise,original_unit_price,final_unit_price,direct_discount_per_unit,quantity_discount_per_unit,bundle_discount_per_unit,coupon_discount_per_unit,gift_item,dc_ori,dc_des
8d65c1456b,ff04638f45,904fbf8b97,2018/3/8,z 23:02:29,1,1,1,69.9,35.9,4,30,0,0,0,31,31
dcc2f59b3e,04262c1c58,904fbf8b97,2018/3/8,z 00:21:35,1,1,2,69.9,31.9,4,33,0,1,0,7,31
9d23c7c036,1d5375f36f,904fbf8b97,2018/3/8,z 15:19:25,1,1,1,69.9,30.2,4,34,0,1.7,0,9,27
3f843d45b6,3d58e6ce29,904fbf8b97,2018/3/8,z 22:13:26,1,1,1,69.9,34.9,4,31,0,0,0,9,27
7ab7ad49a4,e1faa35661,904fbf8b97,2018/3/8,z 21:27:40,1,1,2,69.9,33.9,4,32,0,0,0,3,3
4ee7037564,fc3837fbc7,904fbf8b97,2018/3/8,z 23:55:29,1,1,1,69.9,33.9,4,32,0,0,0,9,9
5bbafa1397,dea9a66ab9,904fbf8b97,2018/3/8,z 09:44:14,1,1,1,69.9,59.9,4,0,0,6,0,9,9
43b1d6e597,b5925397f0,904fbf8b97,2018/3/8,z 21:09:54,1,1,1,69.9,32.9,4,33,0,0,0,9,9
0c32592621,6f6b83fe23,904fbf8b97,2018/3/8,z 23:02:23,1,1,1,69.9,35.9,4,30,0,0,0,9,9
3f1d9154f1,b321e34868,904fbf8b97,2018/3/8,z 08:50:57,1,1,1,69.9,33.9,4,32,0,0,0,2,2
6576b1bdbd,be1da79e03,904fbf8b97,2018/3/8,z 19:35:20,1,1,1,69.9,31.9,4,32,0,2,0,2,2
5155b33ea8,17d138ed43,904fbf8b97,2018/3/8,z 07:42:34,1,1,1,69.9,32.9,4,33,0,0,0,2,2
973e386dea,5635b93443,904fbf8b97,2018/3/8,z 12:38:13,1,1,2,69.9,32.9,4,33,0,0,0,28,28
096fc56581,2fa825b4cd,904fbf8b97,2018/3/8,z 19:55:35,1,1,1,69.9,37.9,4,27,0,1,0,28,28
43e3eaab2b,cc60ef20bb,904fbf8b97,2018/3/8,z 14:24:45,1,1,2,69.9,33.9,4,32,0,0,0,4,28
337a92b9c2,b1d3b60d03,904fbf8b97,2018/3/8,z 20:05:45,1,1,1,69.9,32.9,4,33,0,0,0,28,28
6dc28a946e,f86d532ad6,904fbf8b97,2018/3/8,z 10:12:28,1,1,2,69.9,34.9,4,31,0,0,0,26,26
9ae1288014,4488225842,904fbf8b97,2018/3/8,z 17:21:58,1,1,2,69.9,31.9,4,34,0,0,0,5,26
106bd12901,2f62998ce8,904fbf8b97,2018/3/8,z 10:41:30,1,1,1,69.9,31.9,4,32,0,2,0,9,9
ec220d5bb8,688ff3b0f0,904fbf8b97,2018/3/8,z 09:22:54,1,1,2,69.9,30.9,4,33,0,2,0,9,25
23a31224c5,9b196b468f,904fbf8b97,2018/3/8,z 07:06:31,1,1,1,69.9,33.9,4,32,0,0,0,25,25
f075973519,e5abe17b07,904fbf8b97,2018/3/8,z 23:19:51,1,1,1,69.9,32.9,4,33,0,0,0,25,25
6c978de704,73287c2776,904fbf8b97,2018/3/8,z 17:18:37,1,1,2,69.9,34.9,4,31,0,0,0,9,25
778be743e3,5405a5b748,904fbf8b97,2018/3/8,z 11:30:17,1,1,1,69.9,39.9,4,26,0,0,0,25,25
a4e56b162d,aa88ce4b6e,904fbf8b97,2018/3/8,z 13:14:20,1,1,2,69.9,34.9,4,31,0,0,0,9,25
ef35317baa,ed193c82df,904fbf8b97,2018/3/8,z 14:48:45,1,1,1,69.9,33.9,4,32,0,0,0,31,31
cb0c6bbf7c,fa0226cafd,904fbf8b97,2018/3/8,z 16:52:33,3,1,1,69.9,33.56666667,4,32.33333333,0,0,0,31,31
ba1311f667,ac4cb4f03b,904fbf8b97,2018/3/8,z 11:43:39,1,1,1,69.9,32.9,4,33,0,0,0,9,9
46ab77b0ce,aef6322cee,904fbf8b97,2018/3/8,z 00:15:19,2,1,1,69.9,36.9,4,29,0,0,0,39,39
944e2f7f32,0977e1dd4d,904fbf8b97,2018/3/8,z 20:36:06,1,1,2,69.9,36.9,4,29,0,0,0,7,39
28d849df08,04871c4abc,904fbf8b97,2018/3/8,z 18:30:23,1,1,2,69.9,35.9,4,30,0,0,0,7,39
fb3cfa1b77,79bba6c64f,904fbf8b97,2018/3/8,z 13:24:08,1,1,1,69.9,33.9,4,32,0,0,0,39,39
c7aee564f5,586aafd98e,904fbf8b97,2018/3/8,z 13:39:24,1,1,2,69.9,33.9,4,32,0,0,0,7,39
8e61ec2bb2,dcb5413782,904fbf8b97,2018/3/8,z 19:26:34,1,1,1,69.9,37.9,4,28,0,0,0,39,39
ffa96130ae,638a5e185c,904fbf8b97,2018/3/8,z 23:32:26,1,1,2,69.9,33,4,32.9,0,0,0,7,39
6aeb6efdeb,51be009df6,904fbf8b97,2018/3/8,z 21:52:44,1,1,1,69.9,33.9,4,32,0,0,0,39,39
326b897118,8138e08ee0,904fbf8b97,2018/3/8,z 22:04:29,1,1,2,69.9,36.9,4,29,0,0,0,7,39
7a11219929,496b389716,904fbf8b97,2018/3/8,z 11:53:53,1,1,2,69.9,32.9,4,33,0,0,0,7,39
5fc40ca19c,db7e891c87,904fbf8b97,2018/3/8,z 19:35:27,1,1,1,69.9,65.9,4,0,0,0,0,39,39
4d2ede529e,34f472241e,904fbf8b97,2018/3/8,z 23:34:39,1,1,1,69.9,31.9,4,32,0,2,0,53,18
01d377b86d,9e3bf0e40e,904fbf8b97,2018/3/8,z 22:03:54,1,1,2,69.9,34.9,4,31,0,0,0,3,33
d315e6fc80,ce8a01a1bd,904fbf8b97,2018/3/8,z 13:31:29,1,1,2,69.9,33.9,4,32,0,0,0,3,33
6bf5f08bcd,74c6d99c29,904fbf8b97,2018/3/8,z 08:38:26,1,1,1,69.9,31.9,4,32,0,2,0,9,9
4d457b51c1,84f749ef0f,904fbf8b97,2018/3/8,z 17:16:20,1,1,1,69.9,33.9,4,32,0,0,0,4,4
69c0d2e05f,3dc17acc3b,904fbf8b97,2018/3/8,z 18:38:49,1,1,1,69.9,33.9,4,32,0,0,0,4,4
9d3fd9c26d,f782337203,904fbf8b97,2018/3/8,z 14:40:20,1,1,1,69.9,32.9,4,32,0,1,0,4,4
c04b04981c,5afce84527,904fbf8b97,2018/3/8,z 09:38:36,1,1,1,69.9,33.9,4,32,0,0,0,4,4
21aa9074ac,223ffcfe22,904fbf8b97,2018/3/8,z 16:34:39,1,1,1,69.9,33.9,4,32,0,0,0,4,4
fc6dfd95ea,37d7d8f407,904fbf8b97,2018/3/8,z 11:02:58,1,1,1,69.9,32.9,4,33,0,0,0,4,4
c528401edd,bea522acb7,904fbf8b97,2018/3/8,z 15:41:56,1,1,1,69.9,32.9,4,33,0,0,0,4,4
8c757f32c3,58bcc57ea5,904fbf8b97,2018/3/8,z 14:05:40,1,1,1,69.9,31.9,4,34,0,0,0,4,4
fce0832496,7dacbd8334,904fbf8b97,2018/3/8,z 22:40:14,1,1,1,69.9,36.9,4,29,0,0,0,4,4
659c0aee80,b627816b1d,904fbf8b97,2018/3/8,z 21:05:54,1,1,1,69.9,32.9,4,33,0,0,0,4,4
e8a65e0bc5,057ee10411,904fbf8b97,2018/3/8,z 13:37:27,1,1,1,69.9,36.9,4,29,0,0,0,4,4
f361b19108,91b0905f9a,904fbf8b97,2018/3/8,z 22:15:37,1,1,1,69.9,33.9,4,32,0,0,0,4,4
d760494cf4,fd2f581ff0,904fbf8b97,2018/3/8,z 21:31:07,1,1,1,69.9,33.9,4,32,0,0,0,4,4
30deb45afe,b6ae219ae1,904fbf8b97,2018/3/8,z 18:32:38,4,1,1,69.9,40.9,4,25,0,0,0,4,4
d77acb726b,e8e6e21112,904fbf8b97,2018/3/8,z 22:30:48,1,1,1,69.9,33.9,4,32,0,0,0,4,4
208176ea78,75dfb35e41,904fbf8b97,2018/3/8,z 22:57:47,1,1,2,69.9,33.9,4,32,0,0,0,4,4
3737c2770b,76af3de701,904fbf8b97,2018/3/8,z 14:48:44,1,1,2,69.9,33.9,4,32,0,0,0,4,4
be5bcd7b81,8c53ed1536,904fbf8b97,2018/3/8,z 20:19:49,1,1,2,69.9,34.9,4,31,0,0,0,4,4
4f89760443,143a2523b4,904fbf8b97,2018/3/8,z 15:23:23,1,1,2,69.9,34.9,4,31,0,0,0,4,4
84e03730bb,930230ee92,904fbf8b97,2018/3/8,z 10:11:36,1,1,1,69.9,32.9,4,33,0,0,0,4,4
cd4fff782b,e36ac2b655,904fbf8b97,2018/3/8,z 11:40:37,1,1,1,69.9,31.9,4,32,0,2,0,4,4
c443a3c254,498517a77a,904fbf8b97,2018/3/8,z 20:52:49,1,1,1,69.9,32.9,4,33,0,0,0,4,4
0b55fd803d,6904ab9f8a,904fbf8b97,2018/3/8,z 12:27:53,2,1,1,69.9,32.4,4,32,0,1.5,0,4,4
46d9b0832b,57b3ae22b5,904fbf8b97,2018/3/8,z 19:24:10,1,1,1,69.9,65.9,4,0,0,0,0,4,4
2e5616834a,ee6bd7cf27,904fbf8b97,2018/3/8,z 08:42:56,1,1,1,69.9,33.9,4,32,0,0,0,4,4
35bbcfb8ea,1eb400a4bf,904fbf8b97,2018/3/8,z 18:22:41,1,1,1,69.9,32.9,4,33,0,0,0,4,4
c964a76657,1a4f274314,904fbf8b97,2018/3/8,z 18:20:44,1,1,1,69.9,33.9,4,32,0,0,0,4,4
732621751a,329a071318,904fbf8b97,2018/3/8,z 21:36:41,1,1,1,69.9,33.9,4,32,0,0,0,4,4
12e61e5d3d,a1159409c7,904fbf8b97,2018/3/8,z 22:43:15,1,1,1,69.9,32.9,4,33,0,0,0,4,4
c00485eec4,99a0db7fdc,904fbf8b97,2018/3/8,z 11:45:36,1,1,1,69.9,35.9,4,30,0,0,0,4,4
eb451ba660,7fa2aac77d,904fbf8b97,2018/3/8,z 10:47:31,1,1,1,69.9,33.9,4,32,0,0,0,4,4
4d4898640c,9b8f59a739,904fbf8b97,2018/3/8,z 09:46:27,1,1,1,69.9,39.9,4,26,0,0,0,4,4
7f6c7d846e,04d937b4f5,904fbf8b97,2018/3/8,z 22:06:17,1,1,1,69.9,35.9,4,30,0,0,0,4,4
f78db245ce,adac30ac4b,904fbf8b97,2018/3/8,z 14:04:17,1,1,1,69.9,45.9,4,18,0,2,0,4,4
b6e55bca1a,e8b920334f,904fbf8b97,2018/3/8,z 23:57:08,1,1,1,69.9,31,4,33,0,1.9,0,4,4
122b2b1af7,4dd6a1b8a4,904fbf8b97,2018/3/8,z 09:14:29,1,1,1,69.9,33.9,4,32,0,0,0,4,4
390b7c6253,0d803b2202,904fbf8b97,2018/3/8,z 16:30:48,1,1,1,69.9,35.9,4,30,0,0,0,4,4
f0889a28d3,8acfb2e3b9,904fbf8b97,2018/3/8,z 20:38:59,1,1,1,69.9,31.8,4,33.1,0,1,0,4,4
d2f39ede01,d6ace72fd1,904fbf8b97,2018/3/8,z 15:10:04,1,1,2,69.9,34.9,4,31,0,0,0,4,4
6bfe3e041f,009cb7a795,904fbf8b97,2018/3/8,z 20:28:29,1,1,1,69.9,32.9,4,33,0,0,0,4,4
b29d0d7715,6a87cc7f4d,904fbf8b97,2018/3/8,z 09:31:51,1,1,2,69.9,34.9,4,29,0,2,0,5,26
48924fcea9,126a87c6d7,904fbf8b97,2018/3/8,z 09:39:06,1,1,1,69.9,32.9,4,33,0,0,0,42,42
8af1bdb090,0f3f051b1e,904fbf8b97,2018/3/8,z 23:20:37,1,1,2,69.9,32.9,4,33,0,0,0,20,20
cbab71f73e,a50fd3774c,904fbf8b97,2018/3/8,z 22:58:19,1,1,2,69.9,32.9,4,32,0,1,0,20,20
19967b3c2e,fff52d510b,904fbf8b97,2018/3/8,z 19:26:38,1,1,1,69.9,36.9,4,29,0,0,0,9,9
61ce375e18,bb3c09521a,904fbf8b97,2018/3/8,z 14:28:17,1,1,1,69.9,65.9,4,0,0,0,0,9,9
4e5996ab1d,709ec77336,904fbf8b97,2018/3/8,z 15:08:41,1,1,1,69.9,30.9,4,33,0,2,0,9,9
1e6eeeeac3,d5686e8260,904fbf8b97,2018/3/8,z 23:06:07,1,1,1,69.9,35.9,4,30,0,0,0,24,24
eb438aa589,908476378d,904fbf8b97,2018/3/8,z 13:31:23,1,1,1,69.9,34.9,4,31,0,0,0,24,24
c6670d7aea,54776290a2,904fbf8b97,2018/3/8,z 16:38:17,1,1,1,69.9,32.9,4,32,0,1,0,24,24
53a104b130,e188f7c606,904fbf8b97,2018/3/8,z 18:08:55,1,1,1,69.9,36.9,4,29,0,0,0,24,24
3c57a9ba7e,0c4830ac12,904fbf8b97,2018/3/8,z 22:24:43,1,1,1,69.9,38.9,4,27,0,0,0,24,24
d569405b0a,07e3590c44,904fbf8b97,2018/3/8,z 13:05:29,1,1,1,69.9,31.1,4,32.3,0,2.5,0,24,24
eb80ecc397,16678d7a78,904fbf8b97,2018/3/8,z 21:35:11,1,1,1,69.9,32.9,4,32,0,1,0,24,24
53b662d4c4,92490a09ee,904fbf8b97,2018/3/8,z 13:20:50,1,1,1,69.9,31.9,4,32,0,2,0,24,24
42be390089,451a509057,904fbf8b97,2018/3/8,z 07:38:36,1,1,1,69.9,32.9,4,33,0,0,0,24,24
5cee2a51f2,94436a61c3,904fbf8b97,2018/3/8,z 18:12:30,1,1,2,69.9,33.9,4,32,0,0,0,24,24
ef8485d5bb,3b18215aec,904fbf8b97,2018/3/8,z 21:51:15,1,1,1,69.9,37.9,4,28,0,0,0,24,24
b74f6dde27,7747cb5a5c,904fbf8b97,2018/3/8,z 07:30:20,1,1,1,69.9,34.9,4,30,0,1,0,24,24
d96d716f9e,b66900f0af,904fbf8b97,2018/3/8,z 07:35:20,1,1,1,69.9,32.9,4,33,0,0,0,24,24
5e667813b6,e1a0f51191,904fbf8b97,2018/3/8,z 22:14:42,1,1,1,69.9,33.9,4,31,0,1,0,24,24
ea3d0200d8,6e0990304d,904fbf8b97,2018/3/8,z 10:40:37,1,1,1,69.9,24.9,4,31,0,10,0,24,24
28011f9de5,4516c1a885,904fbf8b97,2018/3/8,z 12:44:38,1,1,1,69.9,32.9,4,33,0,0,0,24,24
3fe8296e9f,f5a747d012,904fbf8b97,2018/3/8,z 19:43:31,1,1,1,69.9,32.9,4,33,0,0,0,24,24
73a374872d,05cbc2dc89,904fbf8b97,2018/3/8,z 11:32:01,1,1,1,69.9,34.9,4,31,0,0,0,24,24
378f616d7c,1e0b93d52f,904fbf8b97,2018/3/8,z 18:27:51,1,1,1,69.9,37.9,4,27,0,1,0,24,24
fd7d532b1b,be7aff3099,904fbf8b97,2018/3/8,z 09:57:42,1,1,2,69.9,31.9,4,33,0,1,0,24,24
c4e95a2564,5f8d0dab86,904fbf8b97,2018/3/8,z 18:11:54,1,1,1,69.9,32.9,4,33,0,0,0,24,24
aa59562864,d4401412fa,904fbf8b97,2018/3/8,z 15:49:47,1,1,1,69.9,33.9,4,32,0,0,0,24,24
255920bc7f,c88869180a,904fbf8b97,2018/3/8,z 19:19:22,1,1,1,69.9,42.9,4,23,0,0,0,24,24
634ddd24e2,4366d1d367,904fbf8b97,2018/3/8,z 13:33:24,1,1,1,69.9,32.9,4,33,0,0,0,24,24
a2e275ae98,560cc8340b,904fbf8b97,2018/3/8,z 13:22:22,1,1,1,69.9,36.9,4,29,0,0,0,24,24
0dcb4e2ec8,f19448206d,904fbf8b97,2018/3/8,z 21:47:46,1,1,1,69.9,34.9,4,31,0,0,0,24,24
30be689ae7,7a3c22d70f,904fbf8b97,2018/3/8,z 22:01:47,1,1,1,69.9,33.9,4,32,0,0,0,24,24
4ef923c3c0,9e6f216cb9,904fbf8b97,2018/3/8,z 19:17:34,1,1,1,69.9,35.9,4,30,0,0,0,24,24
f1ecf912ed,8fb3e0d33e,904fbf8b97,2018/3/8,z 17:33:07,1,1,2,69.9,62.9,4,0,0,3,0,24,24
bdddf21f5a,56f63b1edb,904fbf8b97,2018/3/8,z 14:38:18,2,1,1,69.9,34.9,4,29,0,2,0,9,9
4fccbf0a09,80268f8146,904fbf8b97,2018/3/8,z 18:59:15,1,1,1,69.9,32.9,4,33,0,0,0,9,9
cc1ce8acda,d847a561c5,904fbf8b97,2018/3/8,z 17:39:45,1,1,1,69.9,36.9,4,29,0,0,0,9,9
a777d72333,fc43d5597f,904fbf8b97,2018/3/8,z 22:29:16,2,1,1,69.9,31.9,4,33,0,1,0,9,9
19992f211a,8d11a8b655,904fbf8b97,2018/3/8,z 07:34:22,1,1,1,69.9,32.9,4,33,0,0,0,9,9
809fc09d43,3c5ad94a2f,904fbf8b97,2018/3/8,z 19:05:03,1,1,1,69.9,32.5,4,32,0,1.4,0,9,9
0c8d8507f3,c57767c7bf,904fbf8b97,2018/3/8,z 16:32:50,1,1,1,69.9,34.9,4,28,0,3,0,9,9
c5654b253d,d0412da900,904fbf8b97,2018/3/8,z 23:09:26,1,1,1,69.9,32.9,4,33,0,0,0,9,9
2e5761d54f,c6e8595556,904fbf8b97,2018/3/8,z 15:27:18,1,1,1,69.9,32.9,4,33,0,0,0,9,9
2560bf1d3d,1600b724e4,904fbf8b97,2018/3/8,z 15:33:13,1,1,1,69.9,32.9,4,33,0,0,0,9,9
0cb192b677,95e1b96db9,904fbf8b97,2018/3/8,z 14:04:46,1,1,1,69.9,32.9,4,33,0,0,0,9,9
f078a8147b,8831ae3622,904fbf8b97,2018/3/8,z 08:20:04,1,1,1,69.9,34.9,4,31,0,0,0,9,9
15281e78d3,f27f2684c6,904fbf8b97,2018/3/8,z 22:55:35,1,1,1,69.9,65.9,4,0,0,0,0,9,9
a8e3e34515,3dfc8502dd,904fbf8b97,2018/3/8,z 12:34:43,1,1,1,69.9,31.9,4,32,0,2,0,9,9
86e2263a21,587673bf3c,904fbf8b97,2018/3/8,z 11:20:51,2,1,1,69.9,32.9,4,31.5,0,1.5,0,9,9
5be98da528,cbec96190b,904fbf8b97,2018/3/8,z 22:57:38,1,1,1,69.9,33.2,4,32.7,0,0,0,9,9
6426124330,809112fe89,904fbf8b97,2018/3/8,z 12:59:52,1,1,2,69.9,34.9,4,31,0,0,0,9,9
3b4d3d70f3,30d24cf444,904fbf8b97,2018/3/8,z 20:17:26,1,1,1,69.9,34.9,4,31,0,0,0,9,9
8856eafa69,212045c696,904fbf8b97,2018/3/8,z 17:01:09,1,1,2,69.9,33.9,4,32,0,0,0,2,6
72150d9cd3,0da3c131d9,904fbf8b97,2018/3/8,z 06:53:29,1,1,2,69.9,33.9,4,30,0,2,0,7,53
5297a5e852,d39f468923,904fbf8b97,2018/3/8,z 22:09:17,2,1,1,69.9,33.4,4,32.5,0,0,0,7,7
d8e25c1417,268283b0c5,904fbf8b97,2018/3/8,z 21:39:09,1,1,1,69.9,34.9,4,30,0,1,0,7,7
6118d36f12,df235fe3ed,904fbf8b97,2018/3/8,z 21:47:59,1,1,1,69.9,35.9,4,30,0,0,0,7,7
f9f285c4f6,cbfcf13d32,904fbf8b97,2018/3/8,z 23:34:26,1,1,1,69.9,32.9,4,33,0,0,0,7,7
d02f4dceea,eb5f0cf326,904fbf8b97,2018/3/8,z 13:58:27,1,1,1,69.9,34.9,4,31,0,0,0,7,7
c05a8aac72,0f9ed26674,904fbf8b97,2018/3/8,z 23:13:15,1,1,1,69.9,35.9,4,30,0,0,0,7,7
1fc992aecb,930a9de2f6,904fbf8b97,2018/3/8,z 23:08:01,1,1,1,69.9,33.9,4,32,0,0,0,7,7
b57940ab61,d65862442e,904fbf8b97,2018/3/8,z 22:36:24,2,1,1,69.9,34.4,4,31.5,0,0,0,7,7
ec5e04a3e1,a3dc33f2ff,904fbf8b97,2018/3/8,z 22:12:59,1,1,1,69.9,31,4,32.9,0,2,0,7,7
c448f908ac,24e7c0568d,904fbf8b97,2018/3/8,z 23:43:58,1,1,1,69.9,1.9,4,32,0,32,0,7,7
c0da89fd83,7281b81fdc,904fbf8b97,2018/3/8,z 21:53:18,1,1,1,69.9,65.9,4,0,0,0,0,7,7
f1c1874d01,529b7427f4,904fbf8b97,2018/3/8,z 21:24:49,1,1,1,69.9,30.9,4,33,0,2,0,7,7
24d135447c,529b7427f4,904fbf8b97,2018/3/8,z 01:49:21,1,1,1,69.9,32.9,4,32,0,1,0,7,7
78922f1df9,33d44214d6,904fbf8b97,2018/3/8,z 17:54:53,1,1,1,69.9,40.9,4,25,0,0,0,7,7
2dd53bd8cf,74b948c6cf,904fbf8b97,2018/3/8,z 11:51:14,1,1,1,69.9,32.9,4,33,0,0,0,7,7
5901099768,80adb8e57f,904fbf8b97,2018/3/8,z 11:55:45,1,1,1,69.9,33.4,4,32.5,0,0,0,7,7
7e46f08fdd,fe55bfb29d,904fbf8b97,2018/3/8,z 23:46:49,1,1,1,69.9,32.9,4,32,0,1,0,7,7
7b9fc0fc43,13ef31ede7,904fbf8b97,2018/3/8,z 21:48:54,1,1,1,69.9,32.9,4,33,0,0,0,7,7
7b9ae443d5,d5bc9a8fb1,904fbf8b97,2018/3/8,z 19:15:53,1,1,1,69.9,32.9,4,33,0,0,0,7,7
71b6f10676,c9f0aef49f,904fbf8b97,2018/3/8,z 16:12:05,1,1,1,69.9,4.9,4,0,0,61,0,7,7
1d02785dbb,df5df5efae,904fbf8b97,2018/3/8,z 07:07:02,1,1,1,69.9,33.9,4,31,0,1,0,10,10
3f7dc7965d,51e9764f08,904fbf8b97,2018/3/8,z 10:10:41,2,1,1,69.9,32.9,4,32,0,1,0,10,10
ec10a891f8,bcd880ae4f,904fbf8b97,2018/3/8,z 14:14:22,1,1,1,69.9,32.9,4,33,0,0,0,10,10
6236dc02d2,1a0e27cf2e,904fbf8b97,2018/3/8,z 07:49:00,1,1,1,69.9,31.9,4,33,0,1,0,10,10
8744524273,b111c5329b,904fbf8b97,2018/3/8,z 21:41:44,2,1,1,69.9,32.4,4,32,0,1.5,0,10,10
3353b95806,d2c0cdc29a,904fbf8b97,2018/3/8,z 14:21:10,1,1,1,69.9,32.9,4,33,0,0,0,10,10
6bb4147910,e953d0a102,904fbf8b97,2018/3/8,z 21:47:48,1,1,1,69.9,33.9,4,32,0,0,0,10,10
0ef792c4b4,fd3aad543d,904fbf8b97,2018/3/8,z 20:23:49,1,1,1,69.9,32.9,4,33,0,0,0,10,10
058f4bcb7a,b9b837c7a7,904fbf8b97,2018/3/8,z 13:15:31,1,1,1,69.9,31.9,4,33,0,1,0,10,10
721a2509d4,32f2954607,904fbf8b97,2018/3/8,z 13:37:42,1,1,1,69.9,31.9,4,32,0,2,0,10,10
b50bf680a8,76c301f173,904fbf8b97,2018/3/8,z 10:21:37,1,1,1,69.9,32.9,4,33,0,0,0,10,10
bd0757d7af,8d084a10e1,904fbf8b97,2018/3/8,z 19:37:13,1,1,1,69.9,32.9,4,32,0,1,0,10,10
722647cbdf,7c3b2c1ffa,904fbf8b97,2018/3/8,z 22:16:39,1,1,1,69.9,33.1,4,32.8,0,0,0,10,10
0ab5756186,8eb734a1f4,904fbf8b97,2018/3/8,z 07:56:01,2,1,1,69.9,33.4,4,32.5,0,0,0,10,10
2e514633f4,507f9fa434,904fbf8b97,2018/3/8,z 11:14:16,1,1,1,69.9,32.9,4,33,0,0,0,10,10
e13fde792d,14b8afc5a9,904fbf8b97,2018/3/8,z 13:55:49,1,1,1,69.9,32.9,4,33,0,0,0,4,4
b3544f19ab,2e147047c5,904fbf8b97,2018/3/8,z 13:16:45,1,1,1,69.9,32.9,4,32,0,1,0,4,4
dd78256513,1b40fdcdbb,904fbf8b97,2018/3/8,z 18:27:41,1,1,1,69.9,39.9,4,26,0,0,0,4,4
2c5d90e72e,19a3f1a84d,904fbf8b97,2018/3/8,z 22:48:05,1,1,1,69.9,32.9,4,33,0,0,0,4,4
b3e9d4da92,2f4f08a5c0,904fbf8b97,2018/3/8,z 13:25:16,1,1,1,69.9,42.9,4,23,0,0,0,4,4
82e49400e8,473bb1a314,904fbf8b97,2018/3/8,z 13:13:18,1,1,1,69.9,34.9,4,31,0,0,0,4,4
67d71370ce,a120edf5ca,904fbf8b97,2018/3/8,z 21:03:56,1,1,1,69.9,42.9,4,22,0,1,0,4,4
3ebfe96d57,229015a2b3,904fbf8b97,2018/3/8,z 11:59:29,1,1,1,69.9,33.9,4,32,0,0,0,4,4
a320a19d88,b72129e52b,904fbf8b97,2018/3/8,z 17:31:57,1,1,1,69.9,36.9,4,28,0,1,0,4,4
a016c2f5ae,531b9c10bc,904fbf8b97,2018/3/8,z 10:52:18,1,1,1,69.9,30.9,4,35,0,0,0,4,4
a8871560e8,ecc46b9a68,904fbf8b97,2018/3/8,z 12:07:16,1,1,1,69.9,37.9,4,28,0,0,0,4,4
788e6abeaa,7d4cebca90,904fbf8b97,2018/3/8,z 21:57:28,1,1,1,69.9,31.9,4,34,0,0,0,4,4
c6dc76c849,327d89c291,904fbf8b97,2018/3/8,z 17:08:41,2,1,1,69.9,34.4,4,30,0,1.5,0,4,4
5fcedd8881,6ee1d07803,904fbf8b97,2018/3/8,z 17:29:14,1,1,1,69.9,32.9,4,33,0,0,0,4,4
6b39ef48da,c0d2bc1ccb,904fbf8b97,2018/3/8,z 19:46:52,1,1,1,69.9,35.9,4,30,0,0,0,4,4
8aa791f4a7,0d642a87de,904fbf8b97,2018/3/8,z 20:48:19,1,1,1,69.9,59.9,4,0,0,6,0,4,4
946abfa1fb,884911b0b4,904fbf8b97,2018/3/8,z 23:17:29,1,1,1,69.9,33.9,4,32,0,0,0,4,4
66de32d412,77c082658b,904fbf8b97,2018/3/8,z 22:50:31,1,1,1,69.9,34.9,4,31,0,0,0,4,4
3df9398546,0a754c7d0e,904fbf8b97,2018/3/8,z 11:47:52,1,1,1,69.9,32.9,4,33,0,0,0,4,4
dbb3bcaf29,e8eaaf64e4,904fbf8b97,2018/3/8,z 13:11:23,1,1,1,69.9,32.9,4,33,0,0,0,4,4
c46750526f,b0b074ceeb,904fbf8b97,2018/3/8,z 15:09:43,1,1,1,69.9,32.9,4,33,0,0,0,4,4
121161c5ea,39eec705f9,904fbf8b97,2018/3/8,z 18:31:00,1,1,1,69.9,34.2,4,31.7,0,0,0,4,4
ec4746f906,65fa7fa738,904fbf8b97,2018/3/8,z 21:17:35,1,1,1,69.9,30.9,4,33,0,2,0,4,4
7ccc1e68f4,1c5e304bcc,904fbf8b97,2018/3/8,z 19:38:15,1,1,1,69.9,28.9,4,34,0,3,0,4,4
fbfd64d3c6,6a044d8711,904fbf8b97,2018/3/8,z 10:29:23,1,1,1,69.9,33.9,4,32,0,0,0,4,4
e0098b9cac,c157c8f264,904fbf8b97,2018/3/8,z 13:41:43,1,1,1,69.9,32.9,4,33,0,0,0,4,4
92e47610ef,4516f4fbee,904fbf8b97,2018/3/8,z 18:06:40,1,1,1,69.9,36.9,4,29,0,0,0,4,4
b48b4740d3,2de8538193,904fbf8b97,2018/3/8,z 22:30:26,1,1,1,69.9,32.9,4,33,0,0,0,4,4
946ab1054a,eec83a856b,904fbf8b97,2018/3/8,z 01:38:35,1,1,1,69.9,32.9,4,32,0,1,0,4,4
ec8e0a4f27,620a4cfb14,904fbf8b97,2018/3/8,z 10:10:24,1,1,1,69.9,33.3,4,32.6,0,0,0,4,4
0f5e4ab6e6,24325a8527,904fbf8b97,2018/3/8,z 13:43:10,1,1,1,69.9,33.9,4,32,0,0,0,4,4
983a7e0eae,1233b39621,904fbf8b97,2018/3/8,z 21:41:44,1,1,1,69.9,33.9,4,32,0,0,0,4,4
d0f0e8c9d6,935b3359b9,904fbf8b97,2018/3/8,z 23:48:06,1,1,1,69.9,32.9,4,33,0,0,0,4,4
08a9fd837e,89b4eed54d,904fbf8b97,2018/3/8,z 11:25:34,1,1,1,69.9,32.9,4,33,0,0,0,4,4
